Price,Close,High,Low,Open,Volume,RSI,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,BBL_5_2.0,BBM_5_2.0,BBU_5_2.0,BBB_5_2.0,BBP_5_2.0,SMA_20,EMA_20,OBV,Target_1d,Target_5d
2018-02-20,241.61537170410156,243.63626936494575,240.8141470735902,242.1762370959932,86369700.0,48.72128260976864,-2.05523822579093,0.7198871580334458,-2.775125383824376,236.2140388230868,240.9263153076172,245.63859179214757,3.9117989070755472,0.5731128997573076,243.93228988647465,241.7257747992182,916083700.0,0,1
2018-02-21,240.41354370117188,244.5710498224253,240.3156286138932,242.06052219893047,98883700.0,46.86545281419696,-1.940481426799579,0.6677151656198377,-2.6081965924194166,239.0460122040351,241.64742736816407,244.24884253229305,2.153066715802913,0.2628437621171985,243.3429382324219,241.60080040892808,817200000.0,1,1
2018-02-22,240.7251739501953,243.08434649493424,240.04859798564607,241.3483639062179,110511300.0,47.4246736937457,-1.8035991122626172,0.6436779841254396,-2.447277096388057,239.51046979845972,241.79166564941409,244.0728615003684,1.88691024136618,0.2662428460992115,242.77406692504883,241.5174074128583,927711300.0,1,0
2018-02-23,244.5621337890625,244.56213378906253,241.48185669879803,241.96260238012871,92766400.0,53.863196345337336,-1.3697190312512078,0.8620464521094795,-2.2317654833606873,238.9785302100504,242.09078979492188,245.20304937979333,2.5711507550600223,0.8970337188699992,242.39170150756837,241.80738135344916,1020477700.0,1,0
2018-02-26,247.40199279785156,247.49993502837535,245.0517324550154,245.64818841310696,86491400.0,57.96615876897192,-0.7876337017661967,1.1553054252755923,-1.9429391270417893,237.608198886328,242.94364318847656,248.2790874906251,4.392330856757003,0.9178049059175504,242.0053268432617,242.3402014910113,1106969100.0,0,0
2018-02-27,244.31285095214844,248.31011728608,244.2505265363634,247.5889852162532,99099200.0,52.49711694894843,-0.5690353292996804,1.0991230381936872,-1.6681583674933675,238.2494899644985,243.4831390380859,248.71678811167337,4.298982750315845,0.5792670565408936,241.5490692138672,242.52807286826248,1007869900.0,0,0
2018-02-28,241.83795166015625,245.87972008162697,241.51747265406172,245.42568098787888,121907800.0,48.54537188946588,-0.5887119288161955,0.8635571509417377,-1.4522690797579332,239.1103566960036,243.7680206298828,248.42568456376205,3.82139045297582,0.2928071886329652,241.09904251098632,242.462347038919,885962100.0,0,1
2018-03-01,238.32144165039065,243.1911410052759,236.8079962206997,241.6242824115672,176855100.0,43.531263183876426,-0.8779384172071047,0.4594645300406628,-1.3374029472477675,237.19675612816977,243.2872741699219,249.377792211674,5.006852958119174,0.0923308587636444,240.4669616699219,242.0679750971544,709107000.0,1,1
2018-03-02,239.5499725341797,240.11974917720585,235.7575020317637,236.6299351597847,139083200.0,45.64356410983196,-0.9965329069295592,0.2726960322545666,-1.2692289391841258,235.7313196964972,242.28484191894532,248.83836414139344,5.40976659583232,0.2913435484053339,239.91054916381836,241.82816532925204,848190200.0,1,1
2018-03-05,242.31869506835935,242.94188491008123,238.24130885047052,238.3481623532821,97307400.0,50.16771000767037,-0.8572255624535501,0.3296027013844607,-1.1868282638380108,237.0412452637864,241.26818237304687,245.49511948230733,3.503932485158616,0.6242640555274637,239.76543884277345,241.87488244726225,945497600.0,1,1
2018-03-06,242.93292236328125,243.3869613569052,241.41947716349569,243.306814454608,79213200.0,51.13929263122336,-0.6893144905489237,0.3980110186312697,-1.0873255091801934,237.47603300111888,240.99219665527343,244.508360309428,2.9180726205705647,0.7759720392585734,240.16382751464843,241.97564815354977,1024710800.0,0,1
2018-03-07,242.8439178466797,243.2000146476611,240.54707038717177,240.7429277029782,87063500.0,50.98417117434935,-0.5570048715428584,0.4242565101098681,-0.9812613816527264,237.4023019429542,241.19338989257812,244.98447784220204,3.1436084971585467,0.7176852629157943,240.3262962341309,242.0583405052764,937647300.0,1,1
2018-03-08,244.01914978027344,244.1437714797787,242.52352637548444,243.52949272987357,66901200.0,53.0109664906396,-0.353245159709644,0.502412977554466,-0.85565813726411,239.338337529024,242.3329315185547,245.3275255080854,2.4714709393934866,0.7815437197185798,240.61251678466795,242.2450842457523,1004548500.0,1,1
2018-03-09,248.2655792236328,248.2655792236328,245.12297798669232,245.44348413596217,113625300.0,59.52364899776367,0.1491677343275057,0.8038606972732927,-0.6546929629457869,239.7430557834278,244.0760528564453,248.4090499294628,3.550530273091548,0.9834444030987904,241.55796508789064,242.8184647198362,1118173800.0,0,0
2018-03-12,247.9539794921875,249.19144781484923,247.56226485540572,248.5593739471333,71924800.0,58.87876745047821,0.5162391942774889,0.9367457257786208,-0.4205065315011318,240.38088601908137,245.20310974121097,250.02533346334053,3.9332484218646337,0.7852283416831729,242.31556930541993,243.307561364822,1046249000.0,0,0
2018-03-13,246.3514709472656,249.63651548770133,245.73719255883043,249.12906339839608,91968900.0,55.54581071933716,0.6701122867313813,0.8724950545860105,-0.2023827678546292,241.60710078713385,245.8868194580078,250.1665381288818,3.4810476464801923,0.5542852842664656,242.8221176147461,243.59745751553092,954280100.0,0,0
2018-03-14,245.08734130859375,247.50883748402975,244.52650313527727,247.3218914262576,105895100.0,52.99722055641558,0.6821892707629331,0.7076576308940499,-0.0254683601311167,243.0774906198407,246.33550415039065,249.59351768094055,2.6451838859256576,0.3084472593356315,243.2360855102539,243.7393512101083,848385000.0,0,0
2018-03-15,244.82032775878903,246.2536264549941,244.31287546809764,245.60375715456905,83433000.0,52.449802747727695,0.6625768323900161,0.5504361540169063,0.1121406783731098,243.6574022178055,246.49573974609376,249.33407727438205,2.3029505753015704,0.2048603327464141,243.4769027709961,243.84230135760177,764952000.0,1,0
2018-03-16,245.08578491210935,246.1494343264616,245.03215782207977,245.35392036225767,100343700.0,52.969903537754675,0.6608362979479807,0.4389564956598967,0.221879802288084,243.50969622309904,245.85978088378903,248.20986554447907,1.911727613391825,0.3353259385446023,243.5778663635254,243.9607283627929,865295700.0,0,0
2018-03-19,241.76974487304688,245.2645898653579,240.09830319786872,244.32608829416887,109208400.0,46.17542531203815,0.3874143228565572,0.1324276164547785,0.2549867064017787,241.57696645083044,244.62293395996093,247.66890146909145,2.490336829685025,0.0316448585939555,243.50946731567385,243.7520632685314,756087300.0,1,0
2018-03-20,242.1808319091797,242.82438417620185,241.49257222192065,242.1718849696814,59757300.0,47.081641861799994,0.2015731165036811,-0.042730871918478,0.2443039884221592,240.809601708725,243.78880615234377,246.7680105959625,2.4440863308194887,0.2301336189585388,243.53774032592773,243.6024221866884,815844600.0,0,0
2018-03-21,241.7161102294922,244.25455968573996,241.50160182614457,242.13620737089053,78709600.0,46.135981934465285,0.0166020873176648,-0.1821615208835954,0.1987636082012603,240.09046880893544,243.11455993652345,246.13865106411143,2.487791046638745,0.2687818177379704,243.60286865234377,243.42277342886015,737135000.0,0,0
2018-03-22,235.6739044189453,240.32175940908556,235.3967946853011,239.4636984885968,148785900.0,36.00896948667127,-0.6105067561887267,-0.6474162915119896,0.0369095353232629,235.14337278672335,241.2852752685547,247.42717775038605,5.090988229592798,0.0431895193542518,243.35030517578124,242.6847859041064,588349100.0,0,0
2018-03-23,230.65054321289065,236.45146118503908,230.45390146337277,236.1207517147721,183534800.0,30.094539965558702,-1.49559797758198,-1.2260060103241943,-0.2695919672577856,229.27103154864145,238.39822692871093,247.52542230878043,7.657100052844643,0.0755714985164879,242.65472564697265,241.53866755256203,404814300.0,1,0
2018-03-26,236.9609375,237.246966845342,231.86617276273623,234.29736764362409,141956100.0,42.80370064449435,-1.6686083876496411,-1.1192131363134843,-0.5493952513361569,228.94148522504184,237.43646545410155,245.9314456831613,7.155581778740601,0.4720112383266731,242.13267288208007,241.10269326184184,546770400.0,0,0
2018-03-27,232.92979431152344,238.44465546466336,231.3566603779407,237.9083846029933,129941400.0,38.04527865173341,-2.106715050029578,-1.245855838954737,-0.8608592110748412,228.05548938065652,235.5862579345703,243.1170264884841,6.393215478642492,0.3236259948749657,241.5635200500488,240.32432193324007,416829000.0,0,1
2018-03-28,232.24151611328125,234.7531784096172,231.12423977820023,233.06384349789272,146452300.0,37.28317335863396,-2.480858245200949,-1.295999227300886,-1.1848590179000629,229.0827197323032,233.69133911132812,238.29995849035305,3.944193564511547,0.3427052790858141,241.08369827270508,239.5545309027678,270376700.0,1,1
2018-03-29,235.2090301513672,237.09500696191495,232.25048432724495,233.3945743080784,111601600.0,42.6200574426216,-2.5089937227648136,-1.0593077638918005,-1.449685958873013,229.13708058577177,233.5983642578125,238.05964792985324,3.819618931164268,0.6805159693889081,240.9280776977539,239.1406736883487,381978300.0,0,0
2018-04-02,230.1321563720703,235.191187877331,227.6294541656216,234.67275628147303,186286300.0,36.8436868972198,-2.907437447150329,-1.1662011906218528,-1.7412362565284762,228.7491611473121,233.49468688964845,238.24021263198483,4.064782634286799,0.1457157014680265,240.45718688964843,238.28271965822697,195692000.0,1,1
2018-04-03,233.0817718505859,233.56444299284783,229.56906066899788,231.38351682678925,119956900.0,41.78067311526773,-2.951178304754251,-0.9679536385806196,-1.9832246661736312,229.45743829741508,232.71885375976564,235.9802692221162,2.802880307856188,0.5556381262997251,239.99534072875977,237.7873912955945,315648900.0,1,1
2018-04-04,235.57554626464844,236.29059241383413,229.3545574794941,229.48862522280865,123715300.0,45.64904958651691,-2.7528829743505696,-0.6157266465415505,-2.137156327809019,229.24678093800577,233.2480041503906,237.24922736277543,3.4308745551408766,0.7908538202834405,239.62747192382812,237.5767393878853,439364200.0,1,1
2018-04-05,237.43472290039065,238.32854427445815,236.25487214007816,237.35425497273255,82652600.0,48.401664248582904,-2.417841112358559,-0.2245478276396317,-2.1932932847189273,229.29593811345,234.2866455078125,239.277352902175,4.260343037090517,0.8153939054946614,239.35701217651368,237.5632140081239,522016800.0,0,1
2018-04-06,232.1432647705078,236.9609473029195,230.60589107226892,235.4504144293478,179521200.0,41.89783342143046,-2.549900802214637,-0.2852860139965676,-2.2646147882180694,228.53559757475855,233.67349243164065,238.8113872885227,4.397499094498381,0.3510841790501888,238.7632179260254,237.0470283664462,342495600.0,1,1
2018-04-09,233.28732299804688,236.7195929826783,232.33987474966065,233.6180324632232,105442900.0,43.66053623849966,-2.5330437683983007,-0.2147431841441847,-2.318300584254116,230.44556165671136,234.30452575683591,238.16348985696052,3.293973163906753,0.3682026144326881,238.0143051147461,236.6889611885034,447938500.0,1,1
2018-04-10,236.99673461914065,237.79224874434644,235.0571574902528,236.2101674365033,103529000.0,49.05704051575629,-2.195062615225339,0.0985903752230217,-2.293652990448361,230.95937299772163,235.08751831054687,239.2156636233721,3.5120072239411924,0.7312438351748749,237.46644287109376,236.7182729438022,551467500.0,0,1
2018-04-11,235.75433349609375,237.4347220375967,235.42362395325267,235.49511766092232,91140200.0,47.41874820845558,-2.0043565293616723,0.231437168869351,-2.2357936982310234,230.97578901061317,235.1232757568359,239.2707625030587,3.52792528334123,0.5760771254823821,236.93658599853515,236.6264691868776,460327300.0,1,1
2018-04-12,237.69383239746097,238.6502274961401,236.9162124250365,237.0949875512912,68890500.0,50.213931341049665,-1.6773833983980069,0.4467282398664132,-2.12411163826442,230.9086139624772,235.17509765625,239.4415813500228,3.6283464842089983,0.7951768859315249,236.56691055297853,236.72812282598076,529217800.0,0,1
2018-04-13,236.99673461914065,239.13298082095173,235.97779242509785,239.01677967661703,85079200.0,49.20154350781667,-1.4577013276982314,0.5331282484529511,-1.9908295761511825,233.0256992491748,236.14579162597656,239.2658840027783,2.6425136398311,0.6363650319283731,236.17573089599608,236.7537049015198,444138600.0,1,1
2018-04-16,238.9452362060547,239.7228836502115,237.81903991621985,238.65028717895208,63405300.0,52.10808574024878,-1.1135377402713686,0.7018334687038512,-1.81537120897522,235.19269275983245,237.27737426757812,239.36205577532385,1.7571683892580507,0.9000279976292708,235.86870346069335,236.96242216861836,507543900.0,1,0
2018-04-17,241.5015411376953,242.109332979287,240.2144364865265,240.73284075676477,64682000.0,55.690070682716595,-0.6272822542616439,0.9504711637708608,-1.5777534180325048,234.26542953957107,238.17833557128907,242.09124160300703,3.285694328438889,0.9246467381874696,235.85529327392575,237.39471921329235,572225900.0,1,0
2018-04-18,241.6803741455078,242.49372759096929,241.21556957408575,241.9485096465101,57303900.0,55.93835084135244,-0.2248984597076173,1.08228396665991,-1.3071824263675274,235.5161093794056,239.36354370117184,243.21097802293815,3.2147203891412395,0.8010877185386669,235.83027038574215,237.80287682588428,629529800.0,0,0
